"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"1190","464","true","chrome","135.0.0","false","Windows 10","true","59.95","false","true","browser-check","0","2.1.0","1010","5fec594488f057dbd3bdec07","Prolific","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2.1.0","7107","5fec594488f057dbd3bdec07","Prolific","0","true","5092","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","2.1.0","11462","5fec594488f057dbd3bdec07","Prolific","0","","4353","[{""page_index"":0,""viewing_time"":4353}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.1.0","40311","5fec594488f057dbd3bdec07","Prolific","0","","28847","[{""page_index"":0,""viewing_time"":21283},{""page_index"":1,""viewing_time"":7564}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","2.1.0","41327","5fec594488f057dbd3bdec07","Prolific","0","","null","","1","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","8","2.1.0","41639","5fec594488f057dbd3bdec07","Prolific","0","","null","","1","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","9","2.1.0","42315","5fec594488f057dbd3bdec07","Prolific","0","","675","","1","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","10","2.1.0","42820","5fec594488f057dbd3bdec07","Prolific","0","","null","","1","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","12","2.1.0","42838","5fec594488f057dbd3bdec07","Prolific","0","","675","","1","1","","e","313","383","","","","false","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","14","2.1.0","43843","5fec594488f057dbd3bdec07","Prolific","0","","null","","2","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","15","2.1.0","44154","5fec594488f057dbd3bdec07","Prolific","0","","null","","2","1","","null","383","313","313","70","w","true","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","16","2.1.0","44666","5fec594488f057dbd3bdec07","Prolific","0","","511","","2","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","17","2.1.0","45169","5fec594488f057dbd3bdec07","Prolific","0","","null","","2","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","19","2.1.0","45170","5fec594488f057dbd3bdec07","Prolific","0","","511","","2","1","","w","383","313","","","","true","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","21","2.1.0","46181","5fec594488f057dbd3bdec07","Prolific","0","","null","","3","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","22","2.1.0","46494","5fec594488f057dbd3bdec07","Prolific","0","","null","","3","1","","null","313","360","313","47","e","false","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","23","2.1.0","46963","5fec594488f057dbd3bdec07","Prolific","0","","467","","3","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","24","2.1.0","47474","5fec594488f057dbd3bdec07","Prolific","0","","null","","3","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","26","2.1.0","47475","5fec594488f057dbd3bdec07","Prolific","0","","467","","3","1","","w","313","360","","","","false","3.85","0","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","28","2.1.0","48488","5fec594488f057dbd3bdec07","Prolific","0","","null","","4","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","29","2.1.0","48800","5fec594488f057dbd3bdec07","Prolific","0","","null","","4","1","","null","383","313","313","70","w","true","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","30","2.1.0","49291","5fec594488f057dbd3bdec07","Prolific","0","","489","","4","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","31","2.1.0","49802","5fec594488f057dbd3bdec07","Prolific","0","","null","","4","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","33","2.1.0","49803","5fec594488f057dbd3bdec07","Prolific","0","","489","","4","1","","e","383","313","","","","true","4.25","0","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","35","2.1.0","50815","5fec594488f057dbd3bdec07","Prolific","0","","null","","5","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","36","2.1.0","51127","5fec594488f057dbd3bdec07","Prolific","0","","null","","5","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","37","2.1.0","51507","5fec594488f057dbd3bdec07","Prolific","0","","378","","5","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","38","2.1.0","52015","5fec594488f057dbd3bdec07","Prolific","0","","null","","5","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","40","2.1.0","52016","5fec594488f057dbd3bdec07","Prolific","0","","378","","5","1","","e","418","313","","","","true","4.65","0","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","42","2.1.0","53028","5fec594488f057dbd3bdec07","Prolific","0","","null","","6","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","43","2.1.0","53339","5fec594488f057dbd3bdec07","Prolific","0","","null","","6","1","","null","313","469","313","156","e","false","5.050000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","44","2.1.0","53611","5fec594488f057dbd3bdec07","Prolific","0","","271","","6","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","45","2.1.0","54118","5fec594488f057dbd3bdec07","Prolific","0","","null","","6","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","47","2.1.0","54118","5fec594488f057dbd3bdec07","Prolific","0","","271","","6","1","","e","313","469","","","","false","5.050000000000001","1","","Practice","156","",""
"","","","","","","","","","","","html-keyboard-response","49","2.1.0","55125","5fec594488f057dbd3bdec07","Prolific","0","","null","","7","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","50","2.1.0","55437","5fec594488f057dbd3bdec07","Prolific","0","","null","","7","1","","null","313","469","313","156","e","false","5.050000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","51","2.1.0","55778","5fec594488f057dbd3bdec07","Prolific","0","","340","","7","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","52","2.1.0","56289","5fec594488f057dbd3bdec07","Prolific","0","","null","","7","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","54","2.1.0","56290","5fec594488f057dbd3bdec07","Prolific","0","","340","","7","1","","e","313","469","","","","false","5.050000000000001","1","","Practice","156","",""
"","","","","","","","","","","","html-keyboard-response","56","2.1.0","57296","5fec594488f057dbd3bdec07","Prolific","0","","null","","8","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","57","2.1.0","57604","5fec594488f057dbd3bdec07","Prolific","0","","null","","8","1","","null","441","313","313","128","w","true","4.8500000000000005","","","","","",""
"","","","","","","","","","","","Stimulus Response","58","2.1.0","58035","5fec594488f057dbd3bdec07","Prolific","0","","429","","8","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","59","2.1.0","58536","5fec594488f057dbd3bdec07","Prolific","0","","null","","8","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","61","2.1.0","58537","5fec594488f057dbd3bdec07","Prolific","0","","429","","8","1","","w","441","313","","","","true","4.8500000000000005","1","","Practice","128","",""
"","","","","","","","","","","","html-keyboard-response","63","2.1.0","59549","5fec594488f057dbd3bdec07","Prolific","0","","null","","9","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","64","2.1.0","59858","5fec594488f057dbd3bdec07","Prolific","0","","null","","9","1","","null","313","441","313","128","e","false","4.8500000000000005","","","","","",""
"","","","","","","","","","","","Stimulus Response","65","2.1.0","60179","5fec594488f057dbd3bdec07","Prolific","0","","320","","9","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","66","2.1.0","60684","5fec594488f057dbd3bdec07","Prolific","0","","null","","9","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","68","2.1.0","60685","5fec594488f057dbd3bdec07","Prolific","0","","320","","9","1","","e","313","441","","","","false","4.8500000000000005","1","","Practice","128","",""
"","","","","","","","","","","","html-keyboard-response","70","2.1.0","61694","5fec594488f057dbd3bdec07","Prolific","0","","null","","10","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","71","2.1.0","62003","5fec594488f057dbd3bdec07","Prolific","0","","null","","10","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","72","2.1.0","62388","5fec594488f057dbd3bdec07","Prolific","0","","383","","10","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","73","2.1.0","62895","5fec594488f057dbd3bdec07","Prolific","0","","null","","10","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","75","2.1.0","62895","5fec594488f057dbd3bdec07","Prolific","0","","383","","10","1","","w","418","313","","","","true","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","77","2.1.0","63908","5fec594488f057dbd3bdec07","Prolific","0","","null","","11","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","78","2.1.0","64220","5fec594488f057dbd3bdec07","Prolific","0","","null","","11","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","79","2.1.0","64874","5fec594488f057dbd3bdec07","Prolific","0","","652","","11","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","80","2.1.0","65387","5fec594488f057dbd3bdec07","Prolific","0","","null","","11","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","82","2.1.0","65388","5fec594488f057dbd3bdec07","Prolific","0","","652","","11","1","","w","418","313","","","","true","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","84","2.1.0","66399","5fec594488f057dbd3bdec07","Prolific","0","","null","","12","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","85","2.1.0","66725","5fec594488f057dbd3bdec07","Prolific","0","","null","","12","1","","null","313","408","313","95","e","false","4.550000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","86","2.1.0","67171","5fec594488f057dbd3bdec07","Prolific","0","","445","","12","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","87","2.1.0","67684","5fec594488f057dbd3bdec07","Prolific","0","","null","","12","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","89","2.1.0","67685","5fec594488f057dbd3bdec07","Prolific","0","","445","","12","1","","e","313","408","","","","false","4.550000000000001","1","","Practice","95","",""
"","","","","","","","","","","","html-keyboard-response","91","2.1.0","68694","5fec594488f057dbd3bdec07","Prolific","0","","null","","13","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","92","2.1.0","69004","5fec594488f057dbd3bdec07","Prolific","0","","null","","13","1","","null","313","408","313","95","e","false","4.550000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","93","2.1.0","69571","5fec594488f057dbd3bdec07","Prolific","0","","565","","13","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","94","2.1.0","70075","5fec594488f057dbd3bdec07","Prolific","0","","null","","13","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","96","2.1.0","70076","5fec594488f057dbd3bdec07","Prolific","0","","565","","13","1","","e","313","408","","","","false","4.550000000000001","1","","Practice","95","",""
"","","","","","","","","","","","html-keyboard-response","98","2.1.0","71084","5fec594488f057dbd3bdec07","Prolific","0","","null","","14","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","99","2.1.0","71396","5fec594488f057dbd3bdec07","Prolific","0","","null","","14","1","","null","399","313","313","86","w","true","4.450000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","100","2.1.0","71643","5fec594488f057dbd3bdec07","Prolific","0","","245","","14","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","101","2.1.0","72153","5fec594488f057dbd3bdec07","Prolific","0","","null","","14","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","103","2.1.0","72154","5fec594488f057dbd3bdec07","Prolific","0","","245","","14","1","","w","399","313","","","","true","4.450000000000001","1","","Practice","86","",""
"","","","","","","","","","","","html-keyboard-response","105","2.1.0","73167","5fec594488f057dbd3bdec07","Prolific","0","","null","","15","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","106","2.1.0","73479","5fec594488f057dbd3bdec07","Prolific","0","","null","","15","1","","null","313","399","313","86","e","false","4.450000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","107","2.1.0","73970","5fec594488f057dbd3bdec07","Prolific","0","","490","","15","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","108","2.1.0","74472","5fec594488f057dbd3bdec07","Prolific","0","","null","","15","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","110","2.1.0","74472","5fec594488f057dbd3bdec07","Prolific","0","","490","","15","1","","e","313","399","","","","false","4.450000000000001","1","","Practice","86","",""
"","","","","","","","","","","","html-keyboard-response","112","2.1.0","75489","5fec594488f057dbd3bdec07","Prolific","0","","null","","16","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","113","2.1.0","75802","5fec594488f057dbd3bdec07","Prolific","0","","null","","16","1","","null","390","313","313","77","w","true","4.350000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","114","2.1.0","76275","5fec594488f057dbd3bdec07","Prolific","0","","472","","16","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","115","2.1.0","76785","5fec594488f057dbd3bdec07","Prolific","0","","null","","16","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","117","2.1.0","76786","5fec594488f057dbd3bdec07","Prolific","0","","472","","16","1","","w","390","313","","","","true","4.350000000000001","1","","Practice","77","",""
"","","","","","","","","","","","html-keyboard-response","119","2.1.0","77796","5fec594488f057dbd3bdec07","Prolific","0","","null","","17","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","120","2.1.0","78107","5fec594488f057dbd3bdec07","Prolific","0","","null","","17","1","","null","390","313","313","77","w","true","4.350000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","121","2.1.0","78922","5fec594488f057dbd3bdec07","Prolific","0","","813","","17","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","122","2.1.0","79432","5fec594488f057dbd3bdec07","Prolific","0","","null","","17","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","124","2.1.0","79433","5fec594488f057dbd3bdec07","Prolific","0","","813","","17","1","","e","390","313","","","","true","4.350000000000001","0","","Practice","77","",""
"","","","","","","","","","","","html-keyboard-response","126","2.1.0","80441","5fec594488f057dbd3bdec07","Prolific","0","","null","","18","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","127","2.1.0","80753","5fec594488f057dbd3bdec07","Prolific","0","","null","","18","1","","null","313","399","313","86","e","false","4.450000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","128","2.1.0","81162","5fec594488f057dbd3bdec07","Prolific","0","","408","","18","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","129","2.1.0","81674","5fec594488f057dbd3bdec07","Prolific","0","","null","","18","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","131","2.1.0","81675","5fec594488f057dbd3bdec07","Prolific","0","","408","","18","1","","e","313","399","","","","false","4.450000000000001","1","","Practice","86","",""
"","","","","","","","","","","","html-keyboard-response","133","2.1.0","82682","5fec594488f057dbd3bdec07","Prolific","0","","null","","19","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","134","2.1.0","82995","5fec594488f057dbd3bdec07","Prolific","0","","null","","19","1","","null","399","313","313","86","w","true","4.450000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","135","2.1.0","83443","5fec594488f057dbd3bdec07","Prolific","0","","446","","19","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","136","2.1.0","83946","5fec594488f057dbd3bdec07","Prolific","0","","null","","19","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","138","2.1.0","83946","5fec594488f057dbd3bdec07","Prolific","0","","446","","19","1","","w","399","313","","","","true","4.450000000000001","1","","Practice","86","",""
"","","","","","","","","","","","html-keyboard-response","140","2.1.0","84959","5fec594488f057dbd3bdec07","Prolific","0","","null","","20","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","141","2.1.0","85271","5fec594488f057dbd3bdec07","Prolific","0","","null","","20","1","","null","313","390","313","77","e","false","4.350000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","142","2.1.0","85675","5fec594488f057dbd3bdec07","Prolific","0","","403","","20","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","143","2.1.0","86186","5fec594488f057dbd3bdec07","Prolific","0","","null","","20","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","145","2.1.0","86187","5fec594488f057dbd3bdec07","Prolific","0","","403","","20","1","","e","313","390","","","","false","4.350000000000001","1","","Practice","77","",""
"","","","","","","","","","","","html-keyboard-response","147","2.1.0","87197","5fec594488f057dbd3bdec07","Prolific","0","","null","","21","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","148","2.1.0","87510","5fec594488f057dbd3bdec07","Prolific","0","","null","","21","1","","null","313","390","313","77","e","false","4.350000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","149","2.1.0","87915","5fec594488f057dbd3bdec07","Prolific","0","","404","","21","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","150","2.1.0","88428","5fec594488f057dbd3bdec07","Prolific","0","","null","","21","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","152","2.1.0","88428","5fec594488f057dbd3bdec07","Prolific","0","","404","","21","1","","e","313","390","","","","false","4.350000000000001","1","","Practice","77","",""
"","","","","","","","","","","","html-keyboard-response","154","2.1.0","89439","5fec594488f057dbd3bdec07","Prolific","0","","null","","22","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","155","2.1.0","89751","5fec594488f057dbd3bdec07","Prolific","0","","null","","22","1","","null","383","313","313","70","w","true","4.250000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","156","2.1.0","90403","5fec594488f057dbd3bdec07","Prolific","0","","650","","22","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","157","2.1.0","90931","5fec594488f057dbd3bdec07","Prolific","0","","null","","22","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","159","2.1.0","90931","5fec594488f057dbd3bdec07","Prolific","0","","650","","22","1","","w","383","313","","","","true","4.250000000000002","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","161","2.1.0","91939","5fec594488f057dbd3bdec07","Prolific","0","","null","","23","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","162","2.1.0","92251","5fec594488f057dbd3bdec07","Prolific","0","","null","","23","1","","null","313","383","313","70","e","false","4.250000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","163","2.1.0","92578","5fec594488f057dbd3bdec07","Prolific","0","","325","","23","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","164","2.1.0","93092","5fec594488f057dbd3bdec07","Prolific","0","","null","","23","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","166","2.1.0","93093","5fec594488f057dbd3bdec07","Prolific","0","","325","","23","1","","e","313","383","","","","false","4.250000000000002","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","168","2.1.0","94105","5fec594488f057dbd3bdec07","Prolific","0","","null","","24","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","169","2.1.0","94415","5fec594488f057dbd3bdec07","Prolific","0","","null","","24","1","","null","376","313","313","63","w","true","4.150000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","170","2.1.0","95042","5fec594488f057dbd3bdec07","Prolific","0","","626","","24","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","171","2.1.0","95556","5fec594488f057dbd3bdec07","Prolific","0","","null","","24","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","173","2.1.0","95557","5fec594488f057dbd3bdec07","Prolific","0","","626","","24","1","","e","376","313","","","","true","4.150000000000002","0","","Practice","63","",""
"","","","","","","","","","","","html-keyboard-response","175","2.1.0","96565","5fec594488f057dbd3bdec07","Prolific","0","","null","","25","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","176","2.1.0","96877","5fec594488f057dbd3bdec07","Prolific","0","","null","","25","1","","null","313","383","313","70","e","false","4.250000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","177","2.1.0","97331","5fec594488f057dbd3bdec07","Prolific","0","","453","","25","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","178","2.1.0","97839","5fec594488f057dbd3bdec07","Prolific","0","","null","","25","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","180","2.1.0","97839","5fec594488f057dbd3bdec07","Prolific","0","","453","","25","1","","e","313","383","","","","false","4.250000000000002","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","182","2.1.0","98845","5fec594488f057dbd3bdec07","Prolific","0","","null","","26","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","183","2.1.0","99155","5fec594488f057dbd3bdec07","Prolific","0","","null","","26","1","","null","383","313","313","70","w","true","4.250000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","184","2.1.0","99675","5fec594488f057dbd3bdec07","Prolific","0","","519","","26","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","185","2.1.0","100181","5fec594488f057dbd3bdec07","Prolific","0","","null","","26","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","187","2.1.0","100181","5fec594488f057dbd3bdec07","Prolific","0","","519","","26","1","","w","383","313","","","","true","4.250000000000002","1","","Practice","70","",""
"","","","","","","","","","","","instructions","188","2.1.0","127101","5fec594488f057dbd3bdec07","Prolific","0","","26919","[{""page_index"":0,""viewing_time"":26919}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","189","2.1.0","136343","5fec594488f057dbd3bdec07","Prolific","0","","9239","","","","A rating scale as shown below is used throughout the task. 
        You will select any point with your mouse.<br>Choose any point on the 
          scale and click &apos;Submit&apos; to continue.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
     <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","190","2.1.0","139830","5fec594488f057dbd3bdec07","Prolific","0","","3486","","","","During the task, if you are <strong>very sure</strong> that you made the correct judgement, you should respond <strong>&apos;Certain&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
   <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","6","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","191","2.1.0","141967","5fec594488f057dbd3bdec07","Prolific","0","","2135","","","","If you are <strong>very unsure</strong> you made the correct judgement, you should respond <strong>&apos;Guessing&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","1",""
"","","","","","","","","","","","Confidence Rating","192","2.1.0","144531","5fec594488f057dbd3bdec07","Prolific","0","","2563","","","","If you are <strong>somewhat sure</strong> about being correct, you should select a rating between the two descriptions.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","4",""
