"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"1280","585","true","chrome","135.0.0","false","Windows 10","true","60.73","true","true","browser-check","0","2.1.0","997","65b7b0e4e6fa7d632205b4b6","Prolific","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2.1.0","5237","65b7b0e4e6fa7d632205b4b6","Prolific","1","true","3223","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","2.1.0","13851","65b7b0e4e6fa7d632205b4b6","Prolific","1","","8612","[{""page_index"":0,""viewing_time"":8612}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.1.0","58910","65b7b0e4e6fa7d632205b4b6","Prolific","1","","45058","[{""page_index"":0,""viewing_time"":41190},{""page_index"":1,""viewing_time"":3868}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","2.1.0","59918","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","1","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","8","2.1.0","60234","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","1","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","9","2.1.0","61845","65b7b0e4e6fa7d632205b4b6","Prolific","1","","1609","","1","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","10","2.1.0","62364","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","1","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","12","2.1.0","62365","65b7b0e4e6fa7d632205b4b6","Prolific","1","","1609","","1","1","","e","313","383","","","","false","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","14","2.1.0","63372","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","2","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","15","2.1.0","63685","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","2","1","","null","383","313","313","70","w","true","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","16","2.1.0","64822","65b7b0e4e6fa7d632205b4b6","Prolific","1","","1136","","2","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","17","2.1.0","65328","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","2","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","19","2.1.0","65328","65b7b0e4e6fa7d632205b4b6","Prolific","1","","1136","","2","1","","w","383","313","","","","true","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","21","2.1.0","66332","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","3","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","22","2.1.0","66649","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","3","1","","null","360","313","313","47","w","true","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","23","2.1.0","67411","65b7b0e4e6fa7d632205b4b6","Prolific","1","","761","","3","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","24","2.1.0","67923","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","3","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","26","2.1.0","67924","65b7b0e4e6fa7d632205b4b6","Prolific","1","","761","","3","1","","w","360","313","","","","true","3.85","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","28","2.1.0","68928","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","4","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","29","2.1.0","69234","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","4","1","","null","313","360","313","47","e","false","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","30","2.1.0","69863","65b7b0e4e6fa7d632205b4b6","Prolific","1","","628","","4","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","31","2.1.0","70372","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","4","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","33","2.1.0","70372","65b7b0e4e6fa7d632205b4b6","Prolific","1","","628","","4","1","","e","313","360","","","","false","3.85","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","35","2.1.0","71378","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","5","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","36","2.1.0","71683","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","5","1","","null","313","345","313","32","e","false","3.45","","","","","",""
"","","","","","","","","","","","Stimulus Response","37","2.1.0","72144","65b7b0e4e6fa7d632205b4b6","Prolific","1","","460","","5","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","38","2.1.0","72658","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","5","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","40","2.1.0","72658","65b7b0e4e6fa7d632205b4b6","Prolific","1","","460","","5","1","","w","313","345","","","","false","3.45","0","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","42","2.1.0","73661","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","6","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","43","2.1.0","73967","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","6","1","","null","360","313","313","47","w","true","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","44","2.1.0","74510","65b7b0e4e6fa7d632205b4b6","Prolific","1","","542","","6","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","45","2.1.0","75021","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","6","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","47","2.1.0","75021","65b7b0e4e6fa7d632205b4b6","Prolific","1","","542","","6","1","","e","360","313","","","","true","3.85","0","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","49","2.1.0","76031","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","7","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","50","2.1.0","76333","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","7","1","","null","313","370","313","57","e","false","4.05","","","","","",""
"","","","","","","","","","","","Stimulus Response","51","2.1.0","76923","65b7b0e4e6fa7d632205b4b6","Prolific","1","","589","","7","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","52","2.1.0","77439","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","7","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","54","2.1.0","77440","65b7b0e4e6fa7d632205b4b6","Prolific","1","","589","","7","1","","e","313","370","","","","false","4.05","1","","Practice","57","",""
"","","","","","","","","","","","html-keyboard-response","56","2.1.0","78445","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","8","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","57","2.1.0","78751","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","8","1","","null","370","313","313","57","w","true","4.05","","","","","",""
"","","","","","","","","","","","Stimulus Response","58","2.1.0","79261","65b7b0e4e6fa7d632205b4b6","Prolific","1","","510","","8","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","59","2.1.0","79771","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","8","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","61","2.1.0","79772","65b7b0e4e6fa7d632205b4b6","Prolific","1","","510","","8","1","","w","370","313","","","","true","4.05","1","","Practice","57","",""
"","","","","","","","","","","","html-keyboard-response","63","2.1.0","80778","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","9","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","64","2.1.0","81084","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","9","1","","null","313","360","313","47","e","false","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","65","2.1.0","81384","65b7b0e4e6fa7d632205b4b6","Prolific","1","","299","","9","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","66","2.1.0","81889","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","9","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","68","2.1.0","81889","65b7b0e4e6fa7d632205b4b6","Prolific","1","","299","","9","1","","e","313","360","","","","false","3.8499999999999996","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","70","2.1.0","82896","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","10","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","71","2.1.0","83201","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","10","1","","null","360","313","313","47","w","true","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","72","2.1.0","83606","65b7b0e4e6fa7d632205b4b6","Prolific","1","","404","","10","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","73","2.1.0","84121","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","10","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","75","2.1.0","84122","65b7b0e4e6fa7d632205b4b6","Prolific","1","","404","","10","1","","w","360","313","","","","true","3.8499999999999996","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","77","2.1.0","85132","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","11","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","78","2.1.0","85448","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","11","1","","null","313","351","313","38","e","false","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","79","2.1.0","85619","65b7b0e4e6fa7d632205b4b6","Prolific","1","","170","","11","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","80","2.1.0","86123","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","11","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","82","2.1.0","86123","65b7b0e4e6fa7d632205b4b6","Prolific","1","","170","","11","1","","e","313","351","","","","false","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","84","2.1.0","87126","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","12","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","85","2.1.0","87435","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","12","1","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","86","2.1.0","87866","65b7b0e4e6fa7d632205b4b6","Prolific","1","","430","","12","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","87","2.1.0","88374","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","12","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","89","2.1.0","88374","65b7b0e4e6fa7d632205b4b6","Prolific","1","","430","","12","1","","w","351","313","","","","true","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","91","2.1.0","89383","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","13","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","92","2.1.0","89687","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","13","1","","null","313","348","313","35","e","false","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","93","2.1.0","90079","65b7b0e4e6fa7d632205b4b6","Prolific","1","","392","","13","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","94","2.1.0","90594","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","13","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","96","2.1.0","90594","65b7b0e4e6fa7d632205b4b6","Prolific","1","","392","","13","1","","w","313","348","","","","false","3.5499999999999994","0","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","98","2.1.0","91596","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","14","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","99","2.1.0","91901","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","14","1","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","100","2.1.0","92359","65b7b0e4e6fa7d632205b4b6","Prolific","1","","457","","14","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","101","2.1.0","92874","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","14","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","103","2.1.0","92875","65b7b0e4e6fa7d632205b4b6","Prolific","1","","457","","14","1","","e","351","313","","","","true","3.6499999999999995","0","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","105","2.1.0","93878","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","15","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","106","2.1.0","94182","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","15","1","","null","356","313","313","43","w","true","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","107","2.1.0","94909","65b7b0e4e6fa7d632205b4b6","Prolific","1","","726","","15","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","108","2.1.0","95417","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","15","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","110","2.1.0","95418","65b7b0e4e6fa7d632205b4b6","Prolific","1","","726","","15","1","","w","356","313","","","","true","3.7499999999999996","1","","Practice","43","",""
"","","","","","","","","","","","html-keyboard-response","112","2.1.0","96421","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","16","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","113","2.1.0","96735","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","16","1","","null","313","356","313","43","e","false","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","114","2.1.0","96944","65b7b0e4e6fa7d632205b4b6","Prolific","1","","208","","16","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","115","2.1.0","97453","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","16","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","117","2.1.0","97454","65b7b0e4e6fa7d632205b4b6","Prolific","1","","208","","16","1","","e","313","356","","","","false","3.7499999999999996","1","","Practice","43","",""
"","","","","","","","","","","","html-keyboard-response","119","2.1.0","98470","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","17","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","120","2.1.0","98774","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","17","1","","null","313","351","313","38","e","false","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","121","2.1.0","99210","65b7b0e4e6fa7d632205b4b6","Prolific","1","","435","","17","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","122","2.1.0","99716","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","17","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","124","2.1.0","99717","65b7b0e4e6fa7d632205b4b6","Prolific","1","","435","","17","1","","e","313","351","","","","false","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","126","2.1.0","100725","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","18","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","127","2.1.0","101041","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","18","1","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","128","2.1.0","101356","65b7b0e4e6fa7d632205b4b6","Prolific","1","","314","","18","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","129","2.1.0","101858","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","18","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","131","2.1.0","101858","65b7b0e4e6fa7d632205b4b6","Prolific","1","","314","","18","1","","w","351","313","","","","true","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","133","2.1.0","102864","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","19","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","134","2.1.0","103174","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","19","1","","null","313","348","313","35","e","false","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","135","2.1.0","103618","65b7b0e4e6fa7d632205b4b6","Prolific","1","","443","","19","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","136","2.1.0","104119","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","19","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","138","2.1.0","104120","65b7b0e4e6fa7d632205b4b6","Prolific","1","","443","","19","1","","w","313","348","","","","false","3.5499999999999994","0","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","140","2.1.0","105122","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","20","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","141","2.1.0","105434","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","20","1","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","142","2.1.0","105648","65b7b0e4e6fa7d632205b4b6","Prolific","1","","212","","20","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","143","2.1.0","106161","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","20","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","145","2.1.0","106162","65b7b0e4e6fa7d632205b4b6","Prolific","1","","212","","20","1","","w","351","313","","","","true","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","147","2.1.0","107168","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","21","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","148","2.1.0","107476","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","21","1","","null","313","351","313","38","e","false","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","149","2.1.0","107819","65b7b0e4e6fa7d632205b4b6","Prolific","1","","342","","21","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","150","2.1.0","108337","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","21","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","152","2.1.0","108337","65b7b0e4e6fa7d632205b4b6","Prolific","1","","342","","21","1","","e","313","351","","","","false","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","154","2.1.0","109347","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","22","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","155","2.1.0","109668","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","22","1","","null","348","313","313","35","w","true","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","156","2.1.0","109904","65b7b0e4e6fa7d632205b4b6","Prolific","1","","235","","22","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","157","2.1.0","110413","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","22","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","159","2.1.0","110413","65b7b0e4e6fa7d632205b4b6","Prolific","1","","235","","22","1","","w","348","313","","","","true","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","161","2.1.0","111422","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","23","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","162","2.1.0","111739","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","23","1","","null","313","348","313","35","e","false","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","163","2.1.0","111986","65b7b0e4e6fa7d632205b4b6","Prolific","1","","246","","23","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","164","2.1.0","112496","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","23","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","166","2.1.0","112496","65b7b0e4e6fa7d632205b4b6","Prolific","1","","246","","23","1","","e","313","348","","","","false","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","168","2.1.0","113507","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","24","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","169","2.1.0","113815","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","24","1","","null","345","313","313","32","w","true","3.4499999999999993","","","","","",""
"","","","","","","","","","","","Stimulus Response","170","2.1.0","114016","65b7b0e4e6fa7d632205b4b6","Prolific","1","","200","","24","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","171","2.1.0","114521","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","24","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","173","2.1.0","114521","65b7b0e4e6fa7d632205b4b6","Prolific","1","","200","","24","1","","e","345","313","","","","true","3.4499999999999993","0","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","175","2.1.0","115525","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","25","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","176","2.1.0","115841","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","25","1","","null","348","313","313","35","w","true","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","177","2.1.0","115982","65b7b0e4e6fa7d632205b4b6","Prolific","1","","141","","25","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","178","2.1.0","116501","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","25","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","180","2.1.0","116502","65b7b0e4e6fa7d632205b4b6","Prolific","1","","141","","25","1","","w","348","313","","","","true","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","182","2.1.0","117514","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","26","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","183","2.1.0","117826","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","26","1","","null","313","348","313","35","e","false","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","184","2.1.0","118154","65b7b0e4e6fa7d632205b4b6","Prolific","1","","326","","26","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","185","2.1.0","118668","65b7b0e4e6fa7d632205b4b6","Prolific","1","","null","","26","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","187","2.1.0","118668","65b7b0e4e6fa7d632205b4b6","Prolific","1","","326","","26","1","","e","313","348","","","","false","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","instructions","188","2.1.0","131130","65b7b0e4e6fa7d632205b4b6","Prolific","1","","12449","[{""page_index"":0,""viewing_time"":12448}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","189","2.1.0","136543","65b7b0e4e6fa7d632205b4b6","Prolific","1","","5390","","","","A rating scale as shown below is used throughout the task. 
        You will select any point with your mouse.<br>Choose any point on the 
          scale and click &apos;Submit&apos; to continue.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
     <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","190","2.1.0","142686","65b7b0e4e6fa7d632205b4b6","Prolific","1","","6140","","","","During the task, if you are <strong>very sure</strong> that you made the correct judgement, you should respond <strong>&apos;Certain&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
   <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","6","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","191","2.1.0","143849","65b7b0e4e6fa7d632205b4b6","Prolific","1","","1160","","","","If you are <strong>very unsure</strong> you made the correct judgement, you should respond <strong>&apos;Guessing&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","1",""
