"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"1920","945","true","chrome","135.0.0","false","Windows 10","true","61.22","true","true","browser-check","0","2.1.0","987","67eb09d69af29d8b61649c0d","Prolific","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2.1.0","21757","67eb09d69af29d8b61649c0d","Prolific","1","true","19763","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","2.1.0","32669","67eb09d69af29d8b61649c0d","Prolific","1","","10910","[{""page_index"":0,""viewing_time"":10910}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.1.0","49534","67eb09d69af29d8b61649c0d","Prolific","1","","16864","[{""page_index"":0,""viewing_time"":11389},{""page_index"":1,""viewing_time"":5476}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","2.1.0","50540","67eb09d69af29d8b61649c0d","Prolific","1","","null","","1","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","8","2.1.0","50854","67eb09d69af29d8b61649c0d","Prolific","1","","null","","1","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","9","2.1.0","57134","67eb09d69af29d8b61649c0d","Prolific","1","","6277","","1","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","10","2.1.0","57651","67eb09d69af29d8b61649c0d","Prolific","1","","null","","1","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","12","2.1.0","57657","67eb09d69af29d8b61649c0d","Prolific","1","","6277","","1","1","","w","313","383","","","","false","4.25","0","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","14","2.1.0","58676","67eb09d69af29d8b61649c0d","Prolific","1","","null","","2","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","15","2.1.0","58984","67eb09d69af29d8b61649c0d","Prolific","1","","null","","2","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","16","2.1.0","60562","67eb09d69af29d8b61649c0d","Prolific","1","","1576","","2","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","17","2.1.0","61067","67eb09d69af29d8b61649c0d","Prolific","1","","null","","2","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","19","2.1.0","61067","67eb09d69af29d8b61649c0d","Prolific","1","","1576","","2","1","","e","418","313","","","","true","4.65","0","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","21","2.1.0","62075","67eb09d69af29d8b61649c0d","Prolific","1","","null","","3","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","22","2.1.0","62390","67eb09d69af29d8b61649c0d","Prolific","1","","null","","3","1","","null","313","469","313","156","e","false","5.050000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","23","2.1.0","63084","67eb09d69af29d8b61649c0d","Prolific","1","","693","","3","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","24","2.1.0","63610","67eb09d69af29d8b61649c0d","Prolific","1","","null","","3","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","26","2.1.0","63611","67eb09d69af29d8b61649c0d","Prolific","1","","693","","3","1","","e","313","469","","","","false","5.050000000000001","1","","Practice","156","",""
"","","","","","","","","","","","html-keyboard-response","28","2.1.0","64629","67eb09d69af29d8b61649c0d","Prolific","1","","null","","4","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","29","2.1.0","64941","67eb09d69af29d8b61649c0d","Prolific","1","","null","","4","1","","null","469","313","313","156","w","true","5.050000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","30","2.1.0","65306","67eb09d69af29d8b61649c0d","Prolific","1","","363","","4","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","31","2.1.0","65819","67eb09d69af29d8b61649c0d","Prolific","1","","null","","4","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","33","2.1.0","65819","67eb09d69af29d8b61649c0d","Prolific","1","","363","","4","1","","w","469","313","","","","true","5.050000000000001","1","","Practice","156","",""
"","","","","","","","","","","","html-keyboard-response","35","2.1.0","66832","67eb09d69af29d8b61649c0d","Prolific","1","","null","","5","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","36","2.1.0","67141","67eb09d69af29d8b61649c0d","Prolific","1","","null","","5","1","","null","313","418","313","105","e","false","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","37","2.1.0","67565","67eb09d69af29d8b61649c0d","Prolific","1","","417","","5","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","38","2.1.0","68073","67eb09d69af29d8b61649c0d","Prolific","1","","null","","5","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","40","2.1.0","68074","67eb09d69af29d8b61649c0d","Prolific","1","","417","","5","1","","e","313","418","","","","false","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","42","2.1.0","69087","67eb09d69af29d8b61649c0d","Prolific","1","","null","","6","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","43","2.1.0","69395","67eb09d69af29d8b61649c0d","Prolific","1","","null","","6","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","44","2.1.0","69607","67eb09d69af29d8b61649c0d","Prolific","1","","210","","6","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","45","2.1.0","70109","67eb09d69af29d8b61649c0d","Prolific","1","","null","","6","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","47","2.1.0","70110","67eb09d69af29d8b61649c0d","Prolific","1","","210","","6","1","","w","418","313","","","","true","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","49","2.1.0","71123","67eb09d69af29d8b61649c0d","Prolific","1","","null","","7","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","50","2.1.0","71440","67eb09d69af29d8b61649c0d","Prolific","1","","null","","7","1","","null","313","399","313","86","e","false","4.45","","","","","",""
"","","","","","","","","","","","Stimulus Response","51","2.1.0","71954","67eb09d69af29d8b61649c0d","Prolific","1","","513","","7","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","52","2.1.0","72468","67eb09d69af29d8b61649c0d","Prolific","1","","null","","7","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","54","2.1.0","72469","67eb09d69af29d8b61649c0d","Prolific","1","","513","","7","1","","w","313","399","","","","false","4.45","0","","Practice","86","",""
"","","","","","","","","","","","html-keyboard-response","56","2.1.0","73475","67eb09d69af29d8b61649c0d","Prolific","1","","null","","8","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","57","2.1.0","73794","67eb09d69af29d8b61649c0d","Prolific","1","","null","","8","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","58","2.1.0","74028","67eb09d69af29d8b61649c0d","Prolific","1","","232","","8","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","59","2.1.0","74550","67eb09d69af29d8b61649c0d","Prolific","1","","null","","8","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","61","2.1.0","74551","67eb09d69af29d8b61649c0d","Prolific","1","","232","","8","1","","w","418","313","","","","true","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","63","2.1.0","75553","67eb09d69af29d8b61649c0d","Prolific","1","","null","","9","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","64","2.1.0","75856","67eb09d69af29d8b61649c0d","Prolific","1","","null","","9","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","65","2.1.0","76005","67eb09d69af29d8b61649c0d","Prolific","1","","148","","9","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","66","2.1.0","76510","67eb09d69af29d8b61649c0d","Prolific","1","","null","","9","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","68","2.1.0","76510","67eb09d69af29d8b61649c0d","Prolific","1","","148","","9","1","","w","418","313","","","","true","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","70","2.1.0","77523","67eb09d69af29d8b61649c0d","Prolific","1","","null","","10","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","71","2.1.0","77835","67eb09d69af29d8b61649c0d","Prolific","1","","null","","10","1","","null","313","399","313","86","e","false","4.45","","","","","",""
"","","","","","","","","","","","Stimulus Response","72","2.1.0","78312","67eb09d69af29d8b61649c0d","Prolific","1","","476","","10","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","73","2.1.0","78826","67eb09d69af29d8b61649c0d","Prolific","1","","null","","10","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","75","2.1.0","78826","67eb09d69af29d8b61649c0d","Prolific","1","","476","","10","1","","e","313","399","","","","false","4.45","1","","Practice","86","",""
"","","","","","","","","","","","html-keyboard-response","77","2.1.0","79831","67eb09d69af29d8b61649c0d","Prolific","1","","null","","11","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","78","2.1.0","80139","67eb09d69af29d8b61649c0d","Prolific","1","","null","","11","1","","null","313","399","313","86","e","false","4.45","","","","","",""
"","","","","","","","","","","","Stimulus Response","79","2.1.0","80788","67eb09d69af29d8b61649c0d","Prolific","1","","647","","11","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","80","2.1.0","81298","67eb09d69af29d8b61649c0d","Prolific","1","","null","","11","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","82","2.1.0","81298","67eb09d69af29d8b61649c0d","Prolific","1","","647","","11","1","","e","313","399","","","","false","4.45","1","","Practice","86","",""
"","","","","","","","","","","","html-keyboard-response","84","2.1.0","82315","67eb09d69af29d8b61649c0d","Prolific","1","","null","","12","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","85","2.1.0","82645","67eb09d69af29d8b61649c0d","Prolific","1","","null","","12","1","","null","390","313","313","77","w","true","4.3500000000000005","","","","","",""
"","","","","","","","","","","","Stimulus Response","86","2.1.0","82801","67eb09d69af29d8b61649c0d","Prolific","1","","154","","12","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","87","2.1.0","83309","67eb09d69af29d8b61649c0d","Prolific","1","","null","","12","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","89","2.1.0","83309","67eb09d69af29d8b61649c0d","Prolific","1","","154","","12","1","","w","390","313","","","","true","4.3500000000000005","1","","Practice","77","",""
"","","","","","","","","","","","html-keyboard-response","91","2.1.0","84314","67eb09d69af29d8b61649c0d","Prolific","1","","null","","13","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","92","2.1.0","84622","67eb09d69af29d8b61649c0d","Prolific","1","","null","","13","1","","null","390","313","313","77","w","true","4.3500000000000005","","","","","",""
"","","","","","","","","","","","Stimulus Response","93","2.1.0","84944","67eb09d69af29d8b61649c0d","Prolific","1","","320","","13","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","94","2.1.0","85455","67eb09d69af29d8b61649c0d","Prolific","1","","null","","13","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","96","2.1.0","85456","67eb09d69af29d8b61649c0d","Prolific","1","","320","","13","1","","w","390","313","","","","true","4.3500000000000005","1","","Practice","77","",""
"","","","","","","","","","","","html-keyboard-response","98","2.1.0","86460","67eb09d69af29d8b61649c0d","Prolific","1","","null","","14","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","99","2.1.0","86773","67eb09d69af29d8b61649c0d","Prolific","1","","null","","14","1","","null","313","383","313","70","e","false","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","100","2.1.0","86991","67eb09d69af29d8b61649c0d","Prolific","1","","217","","14","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","101","2.1.0","87505","67eb09d69af29d8b61649c0d","Prolific","1","","null","","14","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","103","2.1.0","87505","67eb09d69af29d8b61649c0d","Prolific","1","","217","","14","1","","e","313","383","","","","false","4.250000000000001","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","105","2.1.0","88521","67eb09d69af29d8b61649c0d","Prolific","1","","null","","15","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","106","2.1.0","88835","67eb09d69af29d8b61649c0d","Prolific","1","","null","","15","1","","null","383","313","313","70","w","true","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","107","2.1.0","89065","67eb09d69af29d8b61649c0d","Prolific","1","","228","","15","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","108","2.1.0","89571","67eb09d69af29d8b61649c0d","Prolific","1","","null","","15","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","110","2.1.0","89572","67eb09d69af29d8b61649c0d","Prolific","1","","228","","15","1","","w","383","313","","","","true","4.250000000000001","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","112","2.1.0","90583","67eb09d69af29d8b61649c0d","Prolific","1","","null","","16","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","113","2.1.0","90897","67eb09d69af29d8b61649c0d","Prolific","1","","null","","16","1","","null","313","376","313","63","e","false","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","114","2.1.0","91093","67eb09d69af29d8b61649c0d","Prolific","1","","195","","16","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","115","2.1.0","91606","67eb09d69af29d8b61649c0d","Prolific","1","","null","","16","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","117","2.1.0","91606","67eb09d69af29d8b61649c0d","Prolific","1","","195","","16","1","","e","313","376","","","","false","4.150000000000001","1","","Practice","63","",""
"","","","","","","","","","","","html-keyboard-response","119","2.1.0","92615","67eb09d69af29d8b61649c0d","Prolific","1","","null","","17","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","120","2.1.0","92932","67eb09d69af29d8b61649c0d","Prolific","1","","null","","17","1","","null","313","376","313","63","e","false","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","121","2.1.0","93416","67eb09d69af29d8b61649c0d","Prolific","1","","482","","17","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","122","2.1.0","93921","67eb09d69af29d8b61649c0d","Prolific","1","","null","","17","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","124","2.1.0","93922","67eb09d69af29d8b61649c0d","Prolific","1","","482","","17","1","","w","313","376","","","","false","4.150000000000001","0","","Practice","63","",""
"","","","","","","","","","","","html-keyboard-response","126","2.1.0","94927","67eb09d69af29d8b61649c0d","Prolific","1","","null","","18","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","127","2.1.0","95233","67eb09d69af29d8b61649c0d","Prolific","1","","null","","18","1","","null","383","313","313","70","w","true","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","128","2.1.0","95364","67eb09d69af29d8b61649c0d","Prolific","1","","131","","18","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","129","2.1.0","95872","67eb09d69af29d8b61649c0d","Prolific","1","","null","","18","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","131","2.1.0","95872","67eb09d69af29d8b61649c0d","Prolific","1","","131","","18","1","","w","383","313","","","","true","4.250000000000001","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","133","2.1.0","96877","67eb09d69af29d8b61649c0d","Prolific","1","","null","","19","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","134","2.1.0","97188","67eb09d69af29d8b61649c0d","Prolific","1","","null","","19","1","","null","313","383","313","70","e","false","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","135","2.1.0","97479","67eb09d69af29d8b61649c0d","Prolific","1","","289","","19","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","136","2.1.0","97988","67eb09d69af29d8b61649c0d","Prolific","1","","null","","19","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","138","2.1.0","97989","67eb09d69af29d8b61649c0d","Prolific","1","","289","","19","1","","e","313","383","","","","false","4.250000000000001","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","140","2.1.0","98996","67eb09d69af29d8b61649c0d","Prolific","1","","null","","20","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","141","2.1.0","99298","67eb09d69af29d8b61649c0d","Prolific","1","","null","","20","1","","null","376","313","313","63","w","true","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","142","2.1.0","99511","67eb09d69af29d8b61649c0d","Prolific","1","","211","","20","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","143","2.1.0","100020","67eb09d69af29d8b61649c0d","Prolific","1","","null","","20","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","145","2.1.0","100020","67eb09d69af29d8b61649c0d","Prolific","1","","211","","20","1","","e","376","313","","","","true","4.150000000000001","0","","Practice","63","",""
"","","","","","","","","","","","html-keyboard-response","147","2.1.0","101030","67eb09d69af29d8b61649c0d","Prolific","1","","null","","21","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","148","2.1.0","101347","67eb09d69af29d8b61649c0d","Prolific","1","","null","","21","1","","null","313","383","313","70","e","false","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","149","2.1.0","101714","67eb09d69af29d8b61649c0d","Prolific","1","","366","","21","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","150","2.1.0","102219","67eb09d69af29d8b61649c0d","Prolific","1","","null","","21","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","152","2.1.0","102220","67eb09d69af29d8b61649c0d","Prolific","1","","366","","21","1","","e","313","383","","","","false","4.250000000000001","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","154","2.1.0","103229","67eb09d69af29d8b61649c0d","Prolific","1","","null","","22","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","155","2.1.0","103545","67eb09d69af29d8b61649c0d","Prolific","1","","null","","22","1","","null","383","313","313","70","w","true","4.250000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","156","2.1.0","103778","67eb09d69af29d8b61649c0d","Prolific","1","","232","","22","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","157","2.1.0","104292","67eb09d69af29d8b61649c0d","Prolific","1","","null","","22","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","159","2.1.0","104293","67eb09d69af29d8b61649c0d","Prolific","1","","232","","22","1","","w","383","313","","","","true","4.250000000000001","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","161","2.1.0","105309","67eb09d69af29d8b61649c0d","Prolific","1","","null","","23","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","162","2.1.0","105615","67eb09d69af29d8b61649c0d","Prolific","1","","null","","23","1","","null","376","313","313","63","w","true","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","163","2.1.0","106120","67eb09d69af29d8b61649c0d","Prolific","1","","505","","23","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","164","2.1.0","106636","67eb09d69af29d8b61649c0d","Prolific","1","","null","","23","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","166","2.1.0","106637","67eb09d69af29d8b61649c0d","Prolific","1","","505","","23","1","","w","376","313","","","","true","4.150000000000001","1","","Practice","63","",""
"","","","","","","","","","","","html-keyboard-response","168","2.1.0","107649","67eb09d69af29d8b61649c0d","Prolific","1","","null","","24","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","169","2.1.0","107960","67eb09d69af29d8b61649c0d","Prolific","1","","null","","24","1","","null","313","376","313","63","e","false","4.150000000000001","","","","","",""
"","","","","","","","","","","","Stimulus Response","170","2.1.0","108348","67eb09d69af29d8b61649c0d","Prolific","1","","387","","24","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","171","2.1.0","108849","67eb09d69af29d8b61649c0d","Prolific","1","","null","","24","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","173","2.1.0","108849","67eb09d69af29d8b61649c0d","Prolific","1","","387","","24","1","","e","313","376","","","","false","4.150000000000001","1","","Practice","63","",""
"","","","","","","","","","","","html-keyboard-response","175","2.1.0","109857","67eb09d69af29d8b61649c0d","Prolific","1","","null","","25","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","176","2.1.0","110172","67eb09d69af29d8b61649c0d","Prolific","1","","null","","25","1","","null","370","313","313","57","w","true","4.050000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","177","2.1.0","110483","67eb09d69af29d8b61649c0d","Prolific","1","","310","","25","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","178","2.1.0","110999","67eb09d69af29d8b61649c0d","Prolific","1","","null","","25","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","180","2.1.0","111000","67eb09d69af29d8b61649c0d","Prolific","1","","310","","25","1","","w","370","313","","","","true","4.050000000000002","1","","Practice","57","",""
"","","","","","","","","","","","html-keyboard-response","182","2.1.0","112011","67eb09d69af29d8b61649c0d","Prolific","1","","null","","26","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","183","2.1.0","112313","67eb09d69af29d8b61649c0d","Prolific","1","","null","","26","1","","null","313","370","313","57","e","false","4.050000000000002","","","","","",""
"","","","","","","","","","","","Stimulus Response","184","2.1.0","112518","67eb09d69af29d8b61649c0d","Prolific","1","","204","","26","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","185","2.1.0","113032","67eb09d69af29d8b61649c0d","Prolific","1","","null","","26","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","187","2.1.0","113032","67eb09d69af29d8b61649c0d","Prolific","1","","204","","26","1","","e","313","370","","","","false","4.050000000000002","1","","Practice","57","",""
"","","","","","","","","","","","instructions","188","2.1.0","130703","67eb09d69af29d8b61649c0d","Prolific","1","","17670","[{""page_index"":0,""viewing_time"":17670}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","189","2.1.0","136215","67eb09d69af29d8b61649c0d","Prolific","1","","5508","","","","A rating scale as shown below is used throughout the task. 
        You will select any point with your mouse.<br>Choose any point on the 
          scale and click &apos;Submit&apos; to continue.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
     <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","6","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","190","2.1.0","142840","67eb09d69af29d8b61649c0d","Prolific","1","","6624","","","","During the task, if you are <strong>very sure</strong> that you made the correct judgement, you should respond <strong>&apos;Certain&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
   <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","6","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","191","2.1.0","155773","67eb09d69af29d8b61649c0d","Prolific","1","","12931","","","","If you are <strong>very unsure</strong> you made the correct judgement, you should respond <strong>&apos;Guessing&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","1",""
"","","","","","","","","","","","Confidence Rating","192","2.1.0","159434","67eb09d69af29d8b61649c0d","Prolific","1","","3660","","","","If you are <strong>somewhat sure</strong> about being correct, you should select a rating between the two descriptions.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","4",""
