"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"963","588","true","firefox","128.0.0","false","Mac OS","true","60.54","true","true","browser-check","0","2.1.0","1002","5ea824f580b9ef228f589930","Prolific","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2.1.0","3075","5ea824f580b9ef228f589930","Prolific","1","true","1068","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","2.1.0","5507","5ea824f580b9ef228f589930","Prolific","1","","2429","[{""page_index"":0,""viewing_time"":2429}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.1.0","16746","5ea824f580b9ef228f589930","Prolific","1","","11235","[{""page_index"":0,""viewing_time"":9850},{""page_index"":1,""viewing_time"":1385}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","2.1.0","17754","5ea824f580b9ef228f589930","Prolific","1","","null","","1","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","8","2.1.0","18063","5ea824f580b9ef228f589930","Prolific","1","","null","","1","1","","null","383","313","313","70","w","true","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","9","2.1.0","18947","5ea824f580b9ef228f589930","Prolific","1","","882","","1","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","10","2.1.0","19452","5ea824f580b9ef228f589930","Prolific","1","","null","","1","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","12","2.1.0","19454","5ea824f580b9ef228f589930","Prolific","1","","882","","1","1","","w","383","313","","","","true","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","14","2.1.0","20460","5ea824f580b9ef228f589930","Prolific","1","","null","","2","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","15","2.1.0","20765","5ea824f580b9ef228f589930","Prolific","1","","null","","2","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","16","2.1.0","21255","5ea824f580b9ef228f589930","Prolific","1","","487","","2","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","17","2.1.0","21761","5ea824f580b9ef228f589930","Prolific","1","","null","","2","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","19","2.1.0","21761","5ea824f580b9ef228f589930","Prolific","1","","487","","2","1","","e","313","383","","","","false","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","21","2.1.0","22768","5ea824f580b9ef228f589930","Prolific","1","","null","","3","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","22","2.1.0","23075","5ea824f580b9ef228f589930","Prolific","1","","null","","3","1","","null","313","360","313","47","e","false","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","23","2.1.0","23523","5ea824f580b9ef228f589930","Prolific","1","","447","","3","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","24","2.1.0","24029","5ea824f580b9ef228f589930","Prolific","1","","null","","3","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","26","2.1.0","24030","5ea824f580b9ef228f589930","Prolific","1","","447","","3","1","","e","313","360","","","","false","3.85","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","28","2.1.0","25037","5ea824f580b9ef228f589930","Prolific","1","","null","","4","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","29","2.1.0","25345","5ea824f580b9ef228f589930","Prolific","1","","null","","4","1","","null","360","313","313","47","w","true","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","30","2.1.0","25789","5ea824f580b9ef228f589930","Prolific","1","","443","","4","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","31","2.1.0","26295","5ea824f580b9ef228f589930","Prolific","1","","null","","4","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","33","2.1.0","26297","5ea824f580b9ef228f589930","Prolific","1","","443","","4","1","","e","360","313","","","","true","3.85","0","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","35","2.1.0","27303","5ea824f580b9ef228f589930","Prolific","1","","null","","5","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","36","2.1.0","27611","5ea824f580b9ef228f589930","Prolific","1","","null","","5","1","","null","383","313","313","70","w","true","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","37","2.1.0","27914","5ea824f580b9ef228f589930","Prolific","1","","301","","5","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","38","2.1.0","28420","5ea824f580b9ef228f589930","Prolific","1","","null","","5","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","40","2.1.0","28421","5ea824f580b9ef228f589930","Prolific","1","","301","","5","1","","w","383","313","","","","true","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","42","2.1.0","29461","5ea824f580b9ef228f589930","Prolific","1","","null","","6","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","43","2.1.0","29768","5ea824f580b9ef228f589930","Prolific","1","","null","","6","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","44","2.1.0","30200","5ea824f580b9ef228f589930","Prolific","1","","430","","6","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","45","2.1.0","30706","5ea824f580b9ef228f589930","Prolific","1","","null","","6","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","47","2.1.0","30708","5ea824f580b9ef228f589930","Prolific","1","","430","","6","1","","e","313","383","","","","false","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","49","2.1.0","31768","5ea824f580b9ef228f589930","Prolific","1","","null","","7","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","50","2.1.0","32076","5ea824f580b9ef228f589930","Prolific","1","","null","","7","1","","null","313","370","313","57","e","false","4.05","","","","","",""
"","","","","","","","","","","","Stimulus Response","51","2.1.0","32544","5ea824f580b9ef228f589930","Prolific","1","","466","","7","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","52","2.1.0","33050","5ea824f580b9ef228f589930","Prolific","1","","null","","7","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","54","2.1.0","33051","5ea824f580b9ef228f589930","Prolific","1","","466","","7","1","","e","313","370","","","","false","4.05","1","","Practice","57","",""
"","","","","","","","","","","","html-keyboard-response","56","2.1.0","34057","5ea824f580b9ef228f589930","Prolific","1","","null","","8","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","57","2.1.0","34361","5ea824f580b9ef228f589930","Prolific","1","","null","","8","1","","null","370","313","313","57","w","true","4.05","","","","","",""
"","","","","","","","","","","","Stimulus Response","58","2.1.0","34659","5ea824f580b9ef228f589930","Prolific","1","","296","","8","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","59","2.1.0","35165","5ea824f580b9ef228f589930","Prolific","1","","null","","8","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","61","2.1.0","35165","5ea824f580b9ef228f589930","Prolific","1","","296","","8","1","","w","370","313","","","","true","4.05","1","","Practice","57","",""
"","","","","","","","","","","","html-keyboard-response","63","2.1.0","36257","5ea824f580b9ef228f589930","Prolific","1","","null","","9","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","64","2.1.0","36563","5ea824f580b9ef228f589930","Prolific","1","","null","","9","1","","null","360","313","313","47","w","true","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","65","2.1.0","36859","5ea824f580b9ef228f589930","Prolific","1","","295","","9","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","66","2.1.0","37366","5ea824f580b9ef228f589930","Prolific","1","","null","","9","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","68","2.1.0","37367","5ea824f580b9ef228f589930","Prolific","1","","295","","9","1","","w","360","313","","","","true","3.8499999999999996","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","70","2.1.0","38424","5ea824f580b9ef228f589930","Prolific","1","","null","","10","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","71","2.1.0","38732","5ea824f580b9ef228f589930","Prolific","1","","null","","10","1","","null","313","360","313","47","e","false","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","72","2.1.0","39073","5ea824f580b9ef228f589930","Prolific","1","","340","","10","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","73","2.1.0","39580","5ea824f580b9ef228f589930","Prolific","1","","null","","10","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","75","2.1.0","39580","5ea824f580b9ef228f589930","Prolific","1","","340","","10","1","","e","313","360","","","","false","3.8499999999999996","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","77","2.1.0","40586","5ea824f580b9ef228f589930","Prolific","1","","null","","11","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","78","2.1.0","40894","5ea824f580b9ef228f589930","Prolific","1","","null","","11","1","","null","313","351","313","38","e","false","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","79","2.1.0","41221","5ea824f580b9ef228f589930","Prolific","1","","324","","11","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","80","2.1.0","41726","5ea824f580b9ef228f589930","Prolific","1","","null","","11","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","82","2.1.0","41727","5ea824f580b9ef228f589930","Prolific","1","","324","","11","1","","e","313","351","","","","false","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","84","2.1.0","42733","5ea824f580b9ef228f589930","Prolific","1","","null","","12","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","85","2.1.0","43058","5ea824f580b9ef228f589930","Prolific","1","","null","","12","1","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","86","2.1.0","43493","5ea824f580b9ef228f589930","Prolific","1","","434","","12","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","87","2.1.0","43999","5ea824f580b9ef228f589930","Prolific","1","","null","","12","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","89","2.1.0","44000","5ea824f580b9ef228f589930","Prolific","1","","434","","12","1","","e","351","313","","","","true","3.6499999999999995","0","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","91","2.1.0","45007","5ea824f580b9ef228f589930","Prolific","1","","null","","13","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","92","2.1.0","45315","5ea824f580b9ef228f589930","Prolific","1","","null","","13","1","","null","313","356","313","43","e","false","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","93","2.1.0","45652","5ea824f580b9ef228f589930","Prolific","1","","336","","13","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","94","2.1.0","46158","5ea824f580b9ef228f589930","Prolific","1","","null","","13","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","96","2.1.0","46159","5ea824f580b9ef228f589930","Prolific","1","","336","","13","1","","e","313","356","","","","false","3.7499999999999996","1","","Practice","43","",""
"","","","","","","","","","","","html-keyboard-response","98","2.1.0","47164","5ea824f580b9ef228f589930","Prolific","1","","null","","14","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","99","2.1.0","47472","5ea824f580b9ef228f589930","Prolific","1","","null","","14","1","","null","356","313","313","43","w","true","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","100","2.1.0","47661","5ea824f580b9ef228f589930","Prolific","1","","186","","14","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","101","2.1.0","48169","5ea824f580b9ef228f589930","Prolific","1","","null","","14","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","103","2.1.0","48170","5ea824f580b9ef228f589930","Prolific","1","","186","","14","1","","w","356","313","","","","true","3.7499999999999996","1","","Practice","43","",""
"","","","","","","","","","","","html-keyboard-response","105","2.1.0","49175","5ea824f580b9ef228f589930","Prolific","1","","null","","15","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","106","2.1.0","49483","5ea824f580b9ef228f589930","Prolific","1","","null","","15","1","","null","313","351","313","38","e","false","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","107","2.1.0","49760","5ea824f580b9ef228f589930","Prolific","1","","276","","15","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","108","2.1.0","50266","5ea824f580b9ef228f589930","Prolific","1","","null","","15","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","110","2.1.0","50268","5ea824f580b9ef228f589930","Prolific","1","","276","","15","1","","e","313","351","","","","false","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","112","2.1.0","51271","5ea824f580b9ef228f589930","Prolific","1","","null","","16","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","113","2.1.0","51579","5ea824f580b9ef228f589930","Prolific","1","","null","","16","1","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","114","2.1.0","51749","5ea824f580b9ef228f589930","Prolific","1","","169","","16","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","115","2.1.0","52274","5ea824f580b9ef228f589930","Prolific","1","","null","","16","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","117","2.1.0","52275","5ea824f580b9ef228f589930","Prolific","1","","169","","16","1","","w","351","313","","","","true","3.6499999999999995","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","119","2.1.0","53279","5ea824f580b9ef228f589930","Prolific","1","","null","","17","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","120","2.1.0","53586","5ea824f580b9ef228f589930","Prolific","1","","null","","17","1","","null","313","348","313","35","e","false","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","121","2.1.0","53775","5ea824f580b9ef228f589930","Prolific","1","","186","","17","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","122","2.1.0","54295","5ea824f580b9ef228f589930","Prolific","1","","null","","17","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","124","2.1.0","54295","5ea824f580b9ef228f589930","Prolific","1","","186","","17","1","","e","313","348","","","","false","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","126","2.1.0","55299","5ea824f580b9ef228f589930","Prolific","1","","null","","18","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","127","2.1.0","55607","5ea824f580b9ef228f589930","Prolific","1","","null","","18","1","","null","348","313","313","35","w","true","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","128","2.1.0","55720","5ea824f580b9ef228f589930","Prolific","1","","111","","18","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","129","2.1.0","56222","5ea824f580b9ef228f589930","Prolific","1","","null","","18","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","131","2.1.0","56223","5ea824f580b9ef228f589930","Prolific","1","","111","","18","1","","w","348","313","","","","true","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","133","2.1.0","57279","5ea824f580b9ef228f589930","Prolific","1","","null","","19","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","134","2.1.0","57587","5ea824f580b9ef228f589930","Prolific","1","","null","","19","1","","null","313","345","313","32","e","false","3.4499999999999993","","","","","",""
"","","","","","","","","","","","Stimulus Response","135","2.1.0","57662","5ea824f580b9ef228f589930","Prolific","1","","73","","19","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","136","2.1.0","58178","5ea824f580b9ef228f589930","Prolific","1","","null","","19","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","138","2.1.0","58179","5ea824f580b9ef228f589930","Prolific","1","","73","","19","1","","e","313","345","","","","false","3.4499999999999993","1","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","140","2.1.0","59285","5ea824f580b9ef228f589930","Prolific","1","","null","","20","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","141","2.1.0","59592","5ea824f580b9ef228f589930","Prolific","1","","null","","20","1","","null","345","313","313","32","w","true","3.4499999999999993","","","","","",""
"","","","","","","","","","","","Stimulus Response","142","2.1.0","60078","5ea824f580b9ef228f589930","Prolific","1","","484","","20","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","143","2.1.0","60583","5ea824f580b9ef228f589930","Prolific","1","","null","","20","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","145","2.1.0","60585","5ea824f580b9ef228f589930","Prolific","1","","484","","20","1","","w","345","313","","","","true","3.4499999999999993","1","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","147","2.1.0","61589","5ea824f580b9ef228f589930","Prolific","1","","null","","21","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","148","2.1.0","61896","5ea824f580b9ef228f589930","Prolific","1","","null","","21","1","","null","342","313","313","29","w","true","3.349999999999999","","","","","",""
"","","","","","","","","","","","Stimulus Response","149","2.1.0","62033","5ea824f580b9ef228f589930","Prolific","1","","137","","21","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","150","2.1.0","62536","5ea824f580b9ef228f589930","Prolific","1","","null","","21","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","152","2.1.0","62537","5ea824f580b9ef228f589930","Prolific","1","","137","","21","1","","e","342","313","","","","true","3.349999999999999","0","","Practice","29","",""
"","","","","","","","","","","","html-keyboard-response","154","2.1.0","63595","5ea824f580b9ef228f589930","Prolific","1","","null","","22","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","155","2.1.0","63902","5ea824f580b9ef228f589930","Prolific","1","","null","","22","1","","null","313","345","313","32","e","false","3.4499999999999993","","","","","",""
"","","","","","","","","","","","Stimulus Response","156","2.1.0","64080","5ea824f580b9ef228f589930","Prolific","1","","176","","22","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","157","2.1.0","64586","5ea824f580b9ef228f589930","Prolific","1","","null","","22","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","159","2.1.0","64587","5ea824f580b9ef228f589930","Prolific","1","","176","","22","1","","w","313","345","","","","false","3.4499999999999993","0","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","161","2.1.0","65612","5ea824f580b9ef228f589930","Prolific","1","","null","","23","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","162","2.1.0","65920","5ea824f580b9ef228f589930","Prolific","1","","null","","23","1","","null","313","348","313","35","e","false","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","163","2.1.0","66001","5ea824f580b9ef228f589930","Prolific","1","","78","","23","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","164","2.1.0","66507","5ea824f580b9ef228f589930","Prolific","1","","null","","23","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","166","2.1.0","66508","5ea824f580b9ef228f589930","Prolific","1","","78","","23","1","","e","313","348","","","","false","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","168","2.1.0","67633","5ea824f580b9ef228f589930","Prolific","1","","null","","24","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","169","2.1.0","67940","5ea824f580b9ef228f589930","Prolific","1","","null","","24","1","","null","348","313","313","35","w","true","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","170","2.1.0","68228","5ea824f580b9ef228f589930","Prolific","1","","286","","24","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","171","2.1.0","68731","5ea824f580b9ef228f589930","Prolific","1","","null","","24","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","173","2.1.0","68731","5ea824f580b9ef228f589930","Prolific","1","","286","","24","1","","w","348","313","","","","true","3.5499999999999994","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","175","2.1.0","69735","5ea824f580b9ef228f589930","Prolific","1","","null","","25","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","176","2.1.0","70041","5ea824f580b9ef228f589930","Prolific","1","","null","","25","1","","null","345","313","313","32","w","true","3.4499999999999993","","","","","",""
"","","","","","","","","","","","Stimulus Response","177","2.1.0","70386","5ea824f580b9ef228f589930","Prolific","1","","344","","25","1","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","178","2.1.0","70893","5ea824f580b9ef228f589930","Prolific","1","","null","","25","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","180","2.1.0","70893","5ea824f580b9ef228f589930","Prolific","1","","344","","25","1","","e","345","313","","","","true","3.4499999999999993","0","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","182","2.1.0","71897","5ea824f580b9ef228f589930","Prolific","1","","null","","26","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","183","2.1.0","72201","5ea824f580b9ef228f589930","Prolific","1","","null","","26","1","","null","313","348","313","35","e","false","3.5499999999999994","","","","","",""
"","","","","","","","","","","","Stimulus Response","184","2.1.0","74327","5ea824f580b9ef228f589930","Prolific","1","","2126","","26","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","185","2.1.0","74833","5ea824f580b9ef228f589930","Prolific","1","","null","","26","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","187","2.1.0","74833","5ea824f580b9ef228f589930","Prolific","1","","2126","","26","1","","w","313","348","","","","false","3.5499999999999994","0","","Practice","35","",""
"","","","","","","","","","","","instructions","188","2.1.0","77923","5ea824f580b9ef228f589930","Prolific","1","","3087","[{""page_index"":0,""viewing_time"":3087}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","189","2.1.0","82497","5ea824f580b9ef228f589930","Prolific","1","","4572","","","","A rating scale as shown below is used throughout the task. 
        You will select any point with your mouse.<br>Choose any point on the 
          scale and click &apos;Submit&apos; to continue.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
     <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","190","2.1.0","86019","5ea824f580b9ef228f589930","Prolific","1","","3520","","","","During the task, if you are <strong>very sure</strong> that you made the correct judgement, you should respond <strong>&apos;Certain&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
   <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","6","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","191","2.1.0","87209","5ea824f580b9ef228f589930","Prolific","1","","1188","","","","If you are <strong>very unsure</strong> you made the correct judgement, you should respond <strong>&apos;Guessing&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","1",""
"","","","","","","","","","","","Confidence Rating","192","2.1.0","87794","5ea824f580b9ef228f589930","Prolific","1","","583","","","","If you are <strong>somewhat sure</strong> about being correct, you should select a rating between the two descriptions.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","4",""
"","","","","","","","","","","","Confidence Rating","193","2.1.0","91382","5ea824f580b9ef228f589930","Prolific","1","","3587","","","","If you understand how to use and take advantage of the whole rating scale, choose any point on the rating scale and click &apos;Submit&apos; to continue.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","6","","","","","","","","","","","","50",""
