"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"","","","","","","","","","","","Summary Trial","244","2.1.0","222439","65957236b312488ff83e9ad8","Prolific","1","","887","","33","2","","e","313","365","","","","false","3.9499999999999997","1","","Test","52","","5"
"","","","","","","","","","","","html-keyboard-response","246","2.1.0","223445","65957236b312488ff83e9ad8","Prolific","1","","null","","34","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","247","2.1.0","223753","65957236b312488ff83e9ad8","Prolific","1","","null","","34","2","","null","365","313","313","52","w","true","3.9499999999999997","","","","","",""
"","","","","","","","","","","","Stimulus Response","248","2.1.0","224905","65957236b312488ff83e9ad8","Prolific","1","","1151","","34","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","249","2.1.0","225421","65957236b312488ff83e9ad8","Prolific","1","","null","","34","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","250","2.1.0","227566","65957236b312488ff83e9ad8","Prolific","1","","2144","","34","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","251","2.1.0","227567","65957236b312488ff83e9ad8","Prolific","1","","1151","","34","2","","w","365","313","","","","true","3.9499999999999997","1","","Test","52","","2"
"","","","","","","","","","","","html-keyboard-response","253","2.1.0","228569","65957236b312488ff83e9ad8","Prolific","1","","null","","35","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","254","2.1.0","228896","65957236b312488ff83e9ad8","Prolific","1","","null","","35","2","","null","360","313","313","47","w","true","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","255","2.1.0","229850","65957236b312488ff83e9ad8","Prolific","1","","953","","35","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","256","2.1.0","230353","65957236b312488ff83e9ad8","Prolific","1","","null","","35","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","257","2.1.0","231306","65957236b312488ff83e9ad8","Prolific","1","","952","","35","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","258","2.1.0","231307","65957236b312488ff83e9ad8","Prolific","1","","953","","35","2","","w","360","313","","","","true","3.8499999999999996","1","","Test","47","","2"
"","","","","","","","","","","","html-keyboard-response","260","2.1.0","232308","65957236b312488ff83e9ad8","Prolific","1","","null","","36","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","261","2.1.0","232624","65957236b312488ff83e9ad8","Prolific","1","","null","","36","2","","null","313","360","313","47","e","false","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","262","2.1.0","233143","65957236b312488ff83e9ad8","Prolific","1","","519","","36","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","263","2.1.0","233649","65957236b312488ff83e9ad8","Prolific","1","","null","","36","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","264","2.1.0","234476","65957236b312488ff83e9ad8","Prolific","1","","825","","36","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","265","2.1.0","234476","65957236b312488ff83e9ad8","Prolific","1","","519","","36","2","","e","313","360","","","","false","3.8499999999999996","1","","Test","47","","3"
"","","","","","","","","","","","html-keyboard-response","267","2.1.0","235491","65957236b312488ff83e9ad8","Prolific","1","","null","","37","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","268","2.1.0","235802","65957236b312488ff83e9ad8","Prolific","1","","null","","37","2","","null","356","313","313","43","w","true","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","269","2.1.0","236460","65957236b312488ff83e9ad8","Prolific","1","","656","","37","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","270","2.1.0","236963","65957236b312488ff83e9ad8","Prolific","1","","null","","37","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","271","2.1.0","237758","65957236b312488ff83e9ad8","Prolific","1","","794","","37","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","272","2.1.0","237759","65957236b312488ff83e9ad8","Prolific","1","","656","","37","2","","w","356","313","","","","true","3.7499999999999996","1","","Test","43","","3"
"","","","","","","","","","","","html-keyboard-response","274","2.1.0","238772","65957236b312488ff83e9ad8","Prolific","1","","null","","38","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","275","2.1.0","239080","65957236b312488ff83e9ad8","Prolific","1","","null","","38","2","","null","313","356","313","43","e","false","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","276","2.1.0","239825","65957236b312488ff83e9ad8","Prolific","1","","744","","38","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","277","2.1.0","240328","65957236b312488ff83e9ad8","Prolific","1","","null","","38","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","278","2.1.0","241742","65957236b312488ff83e9ad8","Prolific","1","","1414","","38","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","279","2.1.0","241743","65957236b312488ff83e9ad8","Prolific","1","","744","","38","2","","e","313","356","","","","false","3.7499999999999996","1","","Test","43","","4"
"","","","","","","","","","","","html-keyboard-response","281","2.1.0","242748","65957236b312488ff83e9ad8","Prolific","1","","null","","39","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","282","2.1.0","243057","65957236b312488ff83e9ad8","Prolific","1","","null","","39","2","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","283","2.1.0","244895","65957236b312488ff83e9ad8","Prolific","1","","1837","","39","2","","e","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","284","2.1.0","245397","65957236b312488ff83e9ad8","Prolific","1","","null","","39","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","285","2.1.0","246689","65957236b312488ff83e9ad8","Prolific","1","","1290","","39","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","286","2.1.0","246690","65957236b312488ff83e9ad8","Prolific","1","","1837","","39","2","","e","351","313","","","","true","3.6499999999999995","0","","Test","38","","3"
"","","","","","","","","","","","html-keyboard-response","288","2.1.0","247701","65957236b312488ff83e9ad8","Prolific","1","","null","","40","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","289","2.1.0","248010","65957236b312488ff83e9ad8","Prolific","1","","null","","40","2","","null","313","356","313","43","e","false","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","290","2.1.0","248071","65957236b312488ff83e9ad8","Prolific","1","","59","","40","2","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","291","2.1.0","248586","65957236b312488ff83e9ad8","Prolific","1","","null","","40","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","292","2.1.0","250001","65957236b312488ff83e9ad8","Prolific","1","","1413","","40","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","293","2.1.0","250002","65957236b312488ff83e9ad8","Prolific","1","","59","","40","2","","w","313","356","","","","false","3.7499999999999996","0","","Test","43","","2"
"","","","","","","","","","","","html-keyboard-response","295","2.1.0","251008","65957236b312488ff83e9ad8","Prolific","1","","null","","41","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","296","2.1.0","251320","65957236b312488ff83e9ad8","Prolific","1","","null","","41","2","","null","313","360","313","47","e","false","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","297","2.1.0","251762","65957236b312488ff83e9ad8","Prolific","1","","440","","41","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","298","2.1.0","252272","65957236b312488ff83e9ad8","Prolific","1","","null","","41","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","299","2.1.0","253283","65957236b312488ff83e9ad8","Prolific","1","","1011","","41","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","300","2.1.0","253284","65957236b312488ff83e9ad8","Prolific","1","","440","","41","2","","e","313","360","","","","false","3.8499999999999996","1","","Test","47","","4"
"","","","","","","","","","","","html-keyboard-response","302","2.1.0","254299","65957236b312488ff83e9ad8","Prolific","1","","null","","42","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","303","2.1.0","254608","65957236b312488ff83e9ad8","Prolific","1","","null","","42","2","","null","360","313","313","47","w","true","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","304","2.1.0","255177","65957236b312488ff83e9ad8","Prolific","1","","567","","42","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","305","2.1.0","255678","65957236b312488ff83e9ad8","Prolific","1","","null","","42","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","306","2.1.0","257257","65957236b312488ff83e9ad8","Prolific","1","","1577","","42","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","307","2.1.0","257258","65957236b312488ff83e9ad8","Prolific","1","","567","","42","2","","w","360","313","","","","true","3.8499999999999996","1","","Test","47","","4"
"","","","","","","","","","","","html-keyboard-response","309","2.1.0","258272","65957236b312488ff83e9ad8","Prolific","1","","null","","43","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","310","2.1.0","258586","65957236b312488ff83e9ad8","Prolific","1","","null","","43","2","","null","313","356","313","43","e","false","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","311","2.1.0","259342","65957236b312488ff83e9ad8","Prolific","1","","754","","43","2","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","312","2.1.0","259846","65957236b312488ff83e9ad8","Prolific","1","","null","","43","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","313","2.1.0","261001","65957236b312488ff83e9ad8","Prolific","1","","1154","","43","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","314","2.1.0","261002","65957236b312488ff83e9ad8","Prolific","1","","754","","43","2","","w","313","356","","","","false","3.7499999999999996","0","","Test","43","","2"
"","","","","","","","","","","","html-keyboard-response","316","2.1.0","262004","65957236b312488ff83e9ad8","Prolific","1","","null","","44","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","317","2.1.0","262308","65957236b312488ff83e9ad8","Prolific","1","","null","","44","2","","null","360","313","313","47","w","true","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","318","2.1.0","262798","65957236b312488ff83e9ad8","Prolific","1","","487","","44","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","319","2.1.0","263299","65957236b312488ff83e9ad8","Prolific","1","","null","","44","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","320","2.1.0","264905","65957236b312488ff83e9ad8","Prolific","1","","1605","","44","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","321","2.1.0","264906","65957236b312488ff83e9ad8","Prolific","1","","487","","44","2","","w","360","313","","","","true","3.8499999999999996","1","","Test","47","","2"
"","","","","","","","","","","","html-keyboard-response","323","2.1.0","265914","65957236b312488ff83e9ad8","Prolific","1","","null","","45","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","324","2.1.0","266224","65957236b312488ff83e9ad8","Prolific","1","","null","","45","2","","null","360","313","313","47","w","true","3.8499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","325","2.1.0","266935","65957236b312488ff83e9ad8","Prolific","1","","710","","45","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","326","2.1.0","267438","65957236b312488ff83e9ad8","Prolific","1","","null","","45","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","327","2.1.0","268288","65957236b312488ff83e9ad8","Prolific","1","","849","","45","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","328","2.1.0","268289","65957236b312488ff83e9ad8","Prolific","1","","710","","45","2","","w","360","313","","","","true","3.8499999999999996","1","","Test","47","","2"
"","","","","","","","","","","","html-keyboard-response","330","2.1.0","269297","65957236b312488ff83e9ad8","Prolific","1","","null","","46","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","331","2.1.0","269605","65957236b312488ff83e9ad8","Prolific","1","","null","","46","2","","null","313","356","313","43","e","false","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","332","2.1.0","270149","65957236b312488ff83e9ad8","Prolific","1","","543","","46","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","333","2.1.0","270667","65957236b312488ff83e9ad8","Prolific","1","","null","","46","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","334","2.1.0","271791","65957236b312488ff83e9ad8","Prolific","1","","1123","","46","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","3","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","335","2.1.0","271791","65957236b312488ff83e9ad8","Prolific","1","","543","","46","2","","e","313","356","","","","false","3.7499999999999996","1","","Test","43","","3"
"","","","","","","","","","","","html-keyboard-response","337","2.1.0","272805","65957236b312488ff83e9ad8","Prolific","1","","null","","47","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","338","2.1.0","273115","65957236b312488ff83e9ad8","Prolific","1","","null","","47","2","","null","356","313","313","43","w","true","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","339","2.1.0","273571","65957236b312488ff83e9ad8","Prolific","1","","455","","47","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","340","2.1.0","274082","65957236b312488ff83e9ad8","Prolific","1","","null","","47","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","341","2.1.0","274713","65957236b312488ff83e9ad8","Prolific","1","","631","","47","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","342","2.1.0","274714","65957236b312488ff83e9ad8","Prolific","1","","455","","47","2","","w","356","313","","","","true","3.7499999999999996","1","","Test","43","","2"
"","","","","","","","","","","","html-keyboard-response","344","2.1.0","275715","65957236b312488ff83e9ad8","Prolific","1","","null","","48","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","345","2.1.0","276028","65957236b312488ff83e9ad8","Prolific","1","","null","","48","2","","null","313","351","313","38","e","false","3.6499999999999995","","","","","",""
"","","","","","","","","","","","Stimulus Response","346","2.1.0","277097","65957236b312488ff83e9ad8","Prolific","1","","1068","","48","2","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","347","2.1.0","277600","65957236b312488ff83e9ad8","Prolific","1","","null","","48","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","348","2.1.0","279021","65957236b312488ff83e9ad8","Prolific","1","","1419","","48","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","349","2.1.0","279022","65957236b312488ff83e9ad8","Prolific","1","","1068","","48","2","","w","313","351","","","","false","3.6499999999999995","0","","Test","38","","2"
"","","","","","","","","","","","html-keyboard-response","351","2.1.0","280024","65957236b312488ff83e9ad8","Prolific","1","","null","","49","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","352","2.1.0","280329","65957236b312488ff83e9ad8","Prolific","1","","null","","49","2","","null","356","313","313","43","w","true","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","353","2.1.0","280825","65957236b312488ff83e9ad8","Prolific","1","","495","","49","2","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","354","2.1.0","281328","65957236b312488ff83e9ad8","Prolific","1","","null","","49","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","355","2.1.0","282582","65957236b312488ff83e9ad8","Prolific","1","","1252","","49","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","356","2.1.0","282583","65957236b312488ff83e9ad8","Prolific","1","","495","","49","2","","w","356","313","","","","true","3.7499999999999996","1","","Test","43","","2"
"","","","","","","","","","","","html-keyboard-response","358","2.1.0","283591","65957236b312488ff83e9ad8","Prolific","1","","null","","50","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","359","2.1.0","283905","65957236b312488ff83e9ad8","Prolific","1","","null","","50","2","","null","313","356","313","43","e","false","3.7499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","360","2.1.0","284457","65957236b312488ff83e9ad8","Prolific","1","","551","","50","2","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","361","2.1.0","284960","65957236b312488ff83e9ad8","Prolific","1","","null","","50","2","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","362","2.1.0","286485","65957236b312488ff83e9ad8","Prolific","1","","1523","","50","2","<h3>Rate your confidence:</h3>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
          <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","2","","","","","","","","","","","","50",""
"","","","","","","","","","","","Summary Trial","363","2.1.0","286486","65957236b312488ff83e9ad8","Prolific","1","","551","","50","2","","e","313","356","","","","false","3.7499999999999996","1","","Test","43","","2"
"","","","","","","","","","","","html-keyboard-response","365","2.1.0","287499","65957236b312488ff83e9ad8","Prolific","1","","null","","51","2","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","366","2.1.0","287802","65957236b312488ff83e9ad8","Prolific","1","","null","","51","2","","null","351","313","313","38","w","true","3.6499999999999995","","","","","",""
