"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","participant_id","Source","condition","success","rt","view_history","trialnum","blocknum","stimulus","response","leftDots","rightDots","baseline","increment","correct_key","target_left","current_log","correct","value","phase","dot_difference","slider_start","confidence"
"1366","679","true","chrome","131.0.0","false","Windows 10","true","61.23","false","false","browser-check","0","2.1.0","990","67806a2cfa790bea4d4dc92d","Prolific","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2.1.0","21528","67806a2cfa790bea4d4dc92d","Prolific","1","true","19520","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","2.1.0","41627","67806a2cfa790bea4d4dc92d","Prolific","1","","20097","[{""page_index"":0,""viewing_time"":20097}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.1.0","77621","67806a2cfa790bea4d4dc92d","Prolific","1","","35993","[{""page_index"":0,""viewing_time"":26598},{""page_index"":1,""viewing_time"":9395}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","2.1.0","78634","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","1","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","8","2.1.0","78958","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","1","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","9","2.1.0","79969","67806a2cfa790bea4d4dc92d","Prolific","1","","1008","","1","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","10","2.1.0","80487","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","1","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","12","2.1.0","80491","67806a2cfa790bea4d4dc92d","Prolific","1","","1008","","1","1","","w","313","383","","","","false","4.25","0","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","14","2.1.0","81496","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","2","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","15","2.1.0","81814","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","2","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","16","2.1.0","82415","67806a2cfa790bea4d4dc92d","Prolific","1","","597","","2","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","17","2.1.0","82930","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","2","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","19","2.1.0","82932","67806a2cfa790bea4d4dc92d","Prolific","1","","597","","2","1","","w","418","313","","","","true","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","21","2.1.0","83944","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","3","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","22","2.1.0","84255","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","3","1","","null","418","313","313","105","w","true","4.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","23","2.1.0","84752","67806a2cfa790bea4d4dc92d","Prolific","1","","493","","3","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","24","2.1.0","85269","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","3","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","26","2.1.0","85269","67806a2cfa790bea4d4dc92d","Prolific","1","","493","","3","1","","w","418","313","","","","true","4.65","1","","Practice","105","",""
"","","","","","","","","","","","html-keyboard-response","28","2.1.0","86277","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","4","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","29","2.1.0","86605","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","4","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","30","2.1.0","87136","67806a2cfa790bea4d4dc92d","Prolific","1","","528","","4","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","31","2.1.0","87649","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","4","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","33","2.1.0","87649","67806a2cfa790bea4d4dc92d","Prolific","1","","528","","4","1","","e","313","383","","","","false","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","35","2.1.0","88660","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","5","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","36","2.1.0","88974","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","5","1","","null","313","383","313","70","e","false","4.25","","","","","",""
"","","","","","","","","","","","Stimulus Response","37","2.1.0","89443","67806a2cfa790bea4d4dc92d","Prolific","1","","466","","5","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","38","2.1.0","89953","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","5","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","40","2.1.0","89954","67806a2cfa790bea4d4dc92d","Prolific","1","","466","","5","1","","e","313","383","","","","false","4.25","1","","Practice","70","",""
"","","","","","","","","","","","html-keyboard-response","42","2.1.0","90960","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","6","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","43","2.1.0","91269","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","6","1","","null","360","313","313","47","w","true","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","44","2.1.0","91853","67806a2cfa790bea4d4dc92d","Prolific","1","","580","","6","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","45","2.1.0","92365","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","6","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","47","2.1.0","92367","67806a2cfa790bea4d4dc92d","Prolific","1","","580","","6","1","","w","360","313","","","","true","3.85","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","49","2.1.0","93380","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","7","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","50","2.1.0","93691","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","7","1","","null","360","313","313","47","w","true","3.85","","","","","",""
"","","","","","","","","","","","Stimulus Response","51","2.1.0","94455","67806a2cfa790bea4d4dc92d","Prolific","1","","760","","7","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","52","2.1.0","94973","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","7","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","54","2.1.0","94975","67806a2cfa790bea4d4dc92d","Prolific","1","","760","","7","1","","w","360","313","","","","true","3.85","1","","Practice","47","",""
"","","","","","","","","","","","html-keyboard-response","56","2.1.0","95992","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","8","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","57","2.1.0","96308","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","8","1","","null","313","351","313","38","e","false","3.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","58","2.1.0","97293","67806a2cfa790bea4d4dc92d","Prolific","1","","984","","8","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","59","2.1.0","97803","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","8","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","61","2.1.0","97804","67806a2cfa790bea4d4dc92d","Prolific","1","","984","","8","1","","e","313","351","","","","false","3.65","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","63","2.1.0","98819","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","9","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","64","2.1.0","99139","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","9","1","","null","351","313","313","38","w","true","3.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","65","2.1.0","99830","67806a2cfa790bea4d4dc92d","Prolific","1","","689","","9","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","66","2.1.0","100347","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","9","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","68","2.1.0","100349","67806a2cfa790bea4d4dc92d","Prolific","1","","689","","9","1","","w","351","313","","","","true","3.65","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","70","2.1.0","101367","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","10","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","71","2.1.0","101679","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","10","1","","null","313","345","313","32","e","false","3.4499999999999997","","","","","",""
"","","","","","","","","","","","Stimulus Response","72","2.1.0","102841","67806a2cfa790bea4d4dc92d","Prolific","1","","1158","","10","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","73","2.1.0","103352","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","10","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","75","2.1.0","103354","67806a2cfa790bea4d4dc92d","Prolific","1","","1158","","10","1","","w","313","345","","","","false","3.4499999999999997","0","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","77","2.1.0","104366","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","11","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","78","2.1.0","104689","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","11","1","","null","313","351","313","38","e","false","3.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","79","2.1.0","105214","67806a2cfa790bea4d4dc92d","Prolific","1","","522","","11","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","80","2.1.0","105724","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","11","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","82","2.1.0","105724","67806a2cfa790bea4d4dc92d","Prolific","1","","522","","11","1","","e","313","351","","","","false","3.65","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","84","2.1.0","106735","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","12","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","85","2.1.0","107048","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","12","1","","null","351","313","313","38","w","true","3.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","86","2.1.0","107682","67806a2cfa790bea4d4dc92d","Prolific","1","","631","","12","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","87","2.1.0","108199","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","12","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","89","2.1.0","108200","67806a2cfa790bea4d4dc92d","Prolific","1","","631","","12","1","","w","351","313","","","","true","3.65","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","91","2.1.0","109215","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","13","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","92","2.1.0","109526","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","13","1","","null","348","313","313","35","w","true","3.55","","","","","",""
"","","","","","","","","","","","Stimulus Response","93","2.1.0","109861","67806a2cfa790bea4d4dc92d","Prolific","1","","332","","13","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","94","2.1.0","110370","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","13","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","96","2.1.0","110372","67806a2cfa790bea4d4dc92d","Prolific","1","","332","","13","1","","w","348","313","","","","true","3.55","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","98","2.1.0","111387","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","14","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","99","2.1.0","111705","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","14","1","","null","313","348","313","35","e","false","3.55","","","","","",""
"","","","","","","","","","","","Stimulus Response","100","2.1.0","112481","67806a2cfa790bea4d4dc92d","Prolific","1","","772","","14","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","101","2.1.0","112990","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","14","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","103","2.1.0","112992","67806a2cfa790bea4d4dc92d","Prolific","1","","772","","14","1","","e","313","348","","","","false","3.55","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","105","2.1.0","114001","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","15","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","106","2.1.0","114309","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","15","1","","null","345","313","313","32","w","true","3.4499999999999997","","","","","",""
"","","","","","","","","","","","Stimulus Response","107","2.1.0","115110","67806a2cfa790bea4d4dc92d","Prolific","1","","797","","15","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","108","2.1.0","115617","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","15","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","110","2.1.0","115618","67806a2cfa790bea4d4dc92d","Prolific","1","","797","","15","1","","w","345","313","","","","true","3.4499999999999997","1","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","112","2.1.0","116626","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","16","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","113","2.1.0","116939","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","16","1","","null","313","345","313","32","e","false","3.4499999999999997","","","","","",""
"","","","","","","","","","","","Stimulus Response","114","2.1.0","117547","67806a2cfa790bea4d4dc92d","Prolific","1","","604","","16","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","115","2.1.0","118053","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","16","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","117","2.1.0","118054","67806a2cfa790bea4d4dc92d","Prolific","1","","604","","16","1","","w","313","345","","","","false","3.4499999999999997","0","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","119","2.1.0","119071","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","17","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","120","2.1.0","119386","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","17","1","","null","348","313","313","35","w","true","3.55","","","","","",""
"","","","","","","","","","","","Stimulus Response","121","2.1.0","119754","67806a2cfa790bea4d4dc92d","Prolific","1","","363","","17","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","122","2.1.0","120261","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","17","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","124","2.1.0","120263","67806a2cfa790bea4d4dc92d","Prolific","1","","363","","17","1","","w","348","313","","","","true","3.55","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","126","2.1.0","121282","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","18","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","127","2.1.0","121598","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","18","1","","null","313","348","313","35","e","false","3.55","","","","","",""
"","","","","","","","","","","","Stimulus Response","128","2.1.0","122186","67806a2cfa790bea4d4dc92d","Prolific","1","","585","","18","1","","w","","","","","","","","0","","","","",""
"","","","","","","","","","","","Feedback","129","2.1.0","122696","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","18","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","131","2.1.0","122697","67806a2cfa790bea4d4dc92d","Prolific","1","","585","","18","1","","w","313","348","","","","false","3.55","0","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","133","2.1.0","123714","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","19","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","134","2.1.0","124021","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","19","1","","null","351","313","313","38","w","true","3.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","135","2.1.0","124498","67806a2cfa790bea4d4dc92d","Prolific","1","","475","","19","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","136","2.1.0","125014","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","19","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","138","2.1.0","125016","67806a2cfa790bea4d4dc92d","Prolific","1","","475","","19","1","","w","351","313","","","","true","3.65","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","140","2.1.0","126029","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","20","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","141","2.1.0","126347","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","20","1","","null","313","351","313","38","e","false","3.65","","","","","",""
"","","","","","","","","","","","Stimulus Response","142","2.1.0","126715","67806a2cfa790bea4d4dc92d","Prolific","1","","366","","20","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","143","2.1.0","127232","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","20","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","145","2.1.0","127234","67806a2cfa790bea4d4dc92d","Prolific","1","","366","","20","1","","e","313","351","","","","false","3.65","1","","Practice","38","",""
"","","","","","","","","","","","html-keyboard-response","147","2.1.0","128240","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","21","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","148","2.1.0","128549","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","21","1","","null","313","348","313","35","e","false","3.55","","","","","",""
"","","","","","","","","","","","Stimulus Response","149","2.1.0","130005","67806a2cfa790bea4d4dc92d","Prolific","1","","1452","","21","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","150","2.1.0","130512","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","21","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","152","2.1.0","130513","67806a2cfa790bea4d4dc92d","Prolific","1","","1452","","21","1","","e","313","348","","","","false","3.55","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","154","2.1.0","131530","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","22","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","155","2.1.0","131842","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","22","1","","null","348","313","313","35","w","true","3.55","","","","","",""
"","","","","","","","","","","","Stimulus Response","156","2.1.0","132482","67806a2cfa790bea4d4dc92d","Prolific","1","","637","","22","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","157","2.1.0","132991","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","22","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","159","2.1.0","132993","67806a2cfa790bea4d4dc92d","Prolific","1","","637","","22","1","","w","348","313","","","","true","3.55","1","","Practice","35","",""
"","","","","","","","","","","","html-keyboard-response","161","2.1.0","133999","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","23","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","162","2.1.0","134318","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","23","1","","null","313","345","313","32","e","false","3.4499999999999997","","","","","",""
"","","","","","","","","","","","Stimulus Response","163","2.1.0","134775","67806a2cfa790bea4d4dc92d","Prolific","1","","453","","23","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","164","2.1.0","135292","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","23","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","166","2.1.0","135295","67806a2cfa790bea4d4dc92d","Prolific","1","","453","","23","1","","e","313","345","","","","false","3.4499999999999997","1","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","168","2.1.0","136306","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","24","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","169","2.1.0","136624","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","24","1","","null","345","313","313","32","w","true","3.4499999999999997","","","","","",""
"","","","","","","","","","","","Stimulus Response","170","2.1.0","136923","67806a2cfa790bea4d4dc92d","Prolific","1","","294","","24","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","171","2.1.0","137435","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","24","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","173","2.1.0","137437","67806a2cfa790bea4d4dc92d","Prolific","1","","294","","24","1","","w","345","313","","","","true","3.4499999999999997","1","","Practice","32","",""
"","","","","","","","","","","","html-keyboard-response","175","2.1.0","138452","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","25","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","176","2.1.0","138759","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","25","1","","null","342","313","313","29","w","true","3.3499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","177","2.1.0","138974","67806a2cfa790bea4d4dc92d","Prolific","1","","211","","25","1","","w","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","178","2.1.0","139478","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","25","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","180","2.1.0","139480","67806a2cfa790bea4d4dc92d","Prolific","1","","211","","25","1","","w","342","313","","","","true","3.3499999999999996","1","","Practice","29","",""
"","","","","","","","","","","","html-keyboard-response","182","2.1.0","140488","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","26","1","<p style=""font-size: 70pt;"">+</p>","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Stimulus Presentation","183","2.1.0","140802","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","26","1","","null","313","342","313","29","e","false","3.3499999999999996","","","","","",""
"","","","","","","","","","","","Stimulus Response","184","2.1.0","141079","67806a2cfa790bea4d4dc92d","Prolific","1","","274","","26","1","","e","","","","","","","","1","","","","",""
"","","","","","","","","","","","Feedback","185","2.1.0","141584","67806a2cfa790bea4d4dc92d","Prolific","1","","null","","26","1","","null","","","","","","","","","","","","",""
"","","","","","","","","","","","Summary Trial","187","2.1.0","141585","67806a2cfa790bea4d4dc92d","Prolific","1","","274","","26","1","","e","313","342","","","","false","3.3499999999999996","1","","Practice","29","",""
"","","","","","","","","","","","instructions","188","2.1.0","151553","67806a2cfa790bea4d4dc92d","Prolific","1","","9968","[{""page_index"":0,""viewing_time"":9968}]","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Confidence Rating","189","2.1.0","169300","67806a2cfa790bea4d4dc92d","Prolific","1","","17745","","","","A rating scale as shown below is used throughout the task. 
        You will select any point with your mouse.<br>Choose any point on the 
          scale and click &apos;Submit&apos; to continue.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
     <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","190","2.1.0","176422","67806a2cfa790bea4d4dc92d","Prolific","1","","7121","","","","During the task, if you are <strong>very sure</strong> that you made the correct judgement, you should respond <strong>&apos;Certain&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
   <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","6","","","","","","","","","","","","50",""
"","","","","","","","","","","","Confidence Rating","191","2.1.0","178687","67806a2cfa790bea4d4dc92d","Prolific","1","","2263","","","","If you are <strong>very unsure</strong> you made the correct judgement, you should respond <strong>&apos;Guessing&apos;</strong><br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","1","","","","","","","","","","","","1",""
"","","","","","","","","","","","Confidence Rating","192","2.1.0","180894","67806a2cfa790bea4d4dc92d","Prolific","1","","2206","","","","If you are <strong>somewhat sure</strong> about being correct, you should select a rating between the two descriptions.<br><br>
            <div id=""conf1"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:15px;""></div>
            <div id=""conf2"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:169px;""></div>
            <div id=""conf3"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:323px;""></div>
            <div id=""conf4"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:477px;""></div>
 <div id=""conf5"" class=""conf"" style=""height:25px; width:154px; margin-top:2px; margin-left:631px;""></div>","4","","","","","","","","","","","","4",""
